catalog_normal_noMito.fasta:cluster,chr1:311145-311464
catalog_normal_noMito.fasta:cluster,chr1:320118-320451
catalog_normal_noMito.fasta:cluster,chr1:326919-327246
catalog_normal_noMito.fasta:cluster,chr1:339536-339884
catalog_normal_noMito.fasta:cluster,chr1:352328-352635
catalog_normal_noMito.fasta:cluster,chr1:356799-357144
catalog_normal_noMito.fasta:cluster,chr1:366125-366481
catalog_normal_noMito.fasta:cluster,chr1:369470-369796
catalog_normal_noMito.fasta:cluster,chr1:371073-371408
catalog_normal_noMito.fasta:cluster,chr1:375544-375874
catalog_normal_noMito.fasta:cluster,chr1:382554-382858
catalog_normal_noMito.fasta:cluster,chr1:388616-388957
catalog_normal_noMito.fasta:cluster,chr1:390555-390830
catalog_normal_noMito.fasta:cluster,chr1:399940-400268
catalog_normal_noMito.fasta:cluster,chr1:404223-404555
catalog_normal_noMito.fasta:cluster,chr1:411640-411974
catalog_normal_noMito.fasta:cluster,chr1:425088-425442
catalog_normal_noMito.fasta:cluster,chr1:429308-429654
catalog_normal_noMito.fasta:cluster,chr1:437534-437879
catalog_normal_noMito.fasta:cluster,chr1:446946-447253
catalog_normal_noMito.fasta:cluster,chr1:453220-453534
catalog_normal_noMito.fasta:cluster,chr1:460439-460725
catalog_normal_noMito.fasta:cluster,chr1:462757-463102
catalog_normal_noMito.fasta:cluster,chr1:475526-475885
catalog_normal_noMito.fasta:cluster,chr1:479205-479533
catalog_normal_noMito.fasta:cluster,chr1:485248-485575
catalog_normal_noMito.fasta:cluster,chr1:495288-495625
catalog_normal_noMito.fasta:cluster,chr1:506515-506874
catalog_normal_noMito.fasta:cluster,chr1:511486-511828
catalog_normal_noMito.fasta:cluster,chr1:517478-517781
catalog_normal_noMito.fasta:cluster,chr1:520687-521047
catalog_normal_noMito.fasta:cluster,chr1:528533-528823
catalog_normal_noMito.fasta:cluster,chr1:537641-537975
catalog_normal_noMito.fasta:cluster,chr1:542161-542501
catalog_normal_noMito.fasta:cluster,chr1:546123-546437
catalog_normal_noMito.fasta:cluster,chr1:555180-555531
catalog_normal_noMito.fasta:cluster,chr1:560447-560805
catalog_normal_noMito.fasta:cluster,chr1:572593-572910
catalog_normal_noMito.fasta:cluster,chr1:584601-584939
catalog_normal_noMito.fasta:cluster,chr1:591585-591889
catalog_normal_noMito.fasta:cluster,chr1:604665-604997
catalog_normal_noMito.fasta:cluster,chr1:626499-626841
catalog_normal_noMito.fasta:cluster,chr1:629926-630278
catalog_normal_noMito.fasta:cluster,chr1:634595-634868
catalog_normal_noMito.fasta:cluster,chr1:642481-642795
catalog_normal_noMito.fasta:cluster,chr1:643858-644189
catalog_normal_noMito.fasta:cluster,chr1:652555-652901
catalog_normal_noMito.fasta:cluster,chr1:654649-655004
catalog_normal_noMito.fasta:cluster,chr1:661501-661850
catalog_normal_noMito.fasta:cluster,chr1:664089-664397
catalog_normal_noMito.fasta:cluster,chr1:672515-672838
catalog_normal_noMito.fasta:cluster,chr1:684509-684867
catalog_normal_noMito.fasta:cluster,chr1:688663-688990
catalog_normal_noMito.fasta:cluster,chr1:695701-696040
catalog_normal_noMito.fasta:cluster,chr1:702548-702899
catalog_normal_noMito.fasta:cluster,chr1:707766-708065
catalog_normal_noMito.fasta:cluster,chr1:709924-710272
catalog_normal_noMito.fasta:cluster,chr1:714451-714778
catalog_normal_noMito.fasta:cluster,chr1:722569-722912
catalog_normal_noMito.fasta:cluster,chr1:727028-727376
catalog_normal_noMito.fasta:cluster,chr1:734218-734577
catalog_normal_noMito.fasta:cluster,chr1:745337-745670
catalog_normal_noMito.fasta:cluster,chr1:750531-750885
catalog_normal_noMito.fasta:cluster,chr1:761667-762019
catalog_normal_noMito.fasta:cluster,chr1:771255-771604
catalog_normal_noMito.fasta:cluster,chr1:778847-779152
catalog_normal_noMito.fasta:cluster,chr1:780000-780332
catalog_normal_noMito.fasta:cluster,chr1:783571-783892
catalog_normal_noMito.fasta:cluster,chr1:788700-789043
catalog_normal_noMito.fasta:cluster,chr1:793191-793542
catalog_normal_noMito.fasta:cluster,chr1:798772-799069
catalog_normal_noMito.fasta:cluster,chr1:804988-805336
catalog_normal_noMito.fasta:cluster,chr1:807575-807893
catalog_normal_noMito.fasta:cluster,chr1:812852-813201
catalog_normal_noMito.fasta:cluster,chr1:822289-822621
catalog_normal_noMito.fasta:cluster,chr1:829999-830322
catalog_normal_noMito.fasta:cluster,chr1:835755-836097
catalog_normal_noMito.fasta:cluster,chr1:839727-840068
catalog_normal_noMito.fasta:cluster,chr1:845729-846049
catalog_normal_noMito.fasta:cluster,chr1:864366-864712
catalog_normal_noMito.fasta:cluster,chr1:873981-874322
catalog_normal_noMito.fasta:cluster,chr1:875827-876171
catalog_normal_noMito.fasta:cluster,chr1:883271-883592
catalog_normal_noMito.fasta:cluster,chr1:888169-888499
catalog_normal_noMito.fasta:cluster,chr1:891790-892107
catalog_normal_noMito.fasta:cluster,chr1:903285-903626
catalog_normal_noMito.fasta:cluster,chr1:908492-908835
catalog_normal_noMito.fasta:cluster,chr1:910694-911042
catalog_normal_noMito.fasta:cluster,chr1:918349-918667
catalog_normal_noMito.fasta:cluster,chr1:924310-924659
catalog_normal_noMito.fasta:cluster,chr1:926983-927329
catalog_normal_noMito.fasta:cluster,chr1:931263-931572
catalog_normal_noMito.fasta:cluster,chr1:943643-943964
catalog_normal_noMito.fasta:cluster,chr1:944955-945266
catalog_normal_noMito.fasta:cluster,chr1:953139-953491
catalog_normal_noMito.fasta:cluster,chr1:957084-957409
catalog_normal_noMito.fasta:cluster,chr1:964759-965055
catalog_normal_noMito.fasta:cluster,chr1:975154-975477
catalog_normal_noMito.fasta:cluster,chr1:983413-983735
catalog_normal_noMito.fasta:cluster,chr1:999242-999591
catalog_normal_noMito.fasta:cluster,chr1:1004505-1004863
catalog_normal_noMito.fasta:cluster,chr1:1009433-1009767
catalog_normal_noMito.fasta:cluster,chr1:1017960-1018287
catalog_normal_noMito.fasta:cluster,chr1:1029679-1030031
catalog_normal_noMito.fasta:cluster,chr1:1035450-1035771
catalog_normal_noMito.fasta:cluster,chr1:1048571-1048914
catalog_normal_noMito.fasta:cluster,chr1:1064247-1064600
catalog_normal_noMito.fasta:cluster,chr1:1065720-1066041
catalog_normal_noMito.fasta:cluster,chr1:1069920-1070255
catalog_normal_noMito.fasta:cluster,chr1:1078211-1078542
catalog_normal_noMito.fasta:cluster,chr1:1081736-1082069
catalog_normal_noMito.fasta:cluster,chr1:1088010-1088336
catalog_normal_noMito.fasta:cluster,chr1:1092896-1093239
catalog_normal_noMito.fasta:cluster,chr1:1103669-1103978
catalog_normal_noMito.fasta:cluster,chr1:1108452-1108801
catalog_normal_noMito.fasta:cluster,chr1:1112598-1112957
catalog_normal_noMito.fasta:cluster,chr1:1118559-1118885
catalog_normal_noMito.fasta:cluster,chr1:1126751-1127104
catalog_normal_noMito.fasta:cluster,chr1:1131960-1132296
catalog_normal_noMito.fasta:cluster,chr1:1141181-1141474
catalog_normal_noMito.fasta:cluster,chr1:1146448-1146779
catalog_normal_noMito.fasta:cluster,chr1:1152690-1153044
catalog_normal_noMito.fasta:cluster,chr1:1159374-1159702
catalog_normal_noMito.fasta:cluster,chr1:1166500-1166848
catalog_normal_noMito.fasta:cluster,chr1:1171202-1171512
catalog_normal_noMito.fasta:cluster,chr1:1179910-1180242
catalog_normal_noMito.fasta:cluster,chr1:1189518-1189821
catalog_normal_noMito.fasta:cluster,chr1:1202168-1202482
catalog_normal_noMito.fasta:cluster,chr1:1206786-1207132
catalog_normal_noMito.fasta:cluster,chr1:1214622-1214955
catalog_normal_noMito.fasta:cluster,chr1:1234143-1234502
catalog_normal_noMito.fasta:cluster,chr1:1242158-1242480
catalog_normal_noMito.fasta:cluster,chr1:1249395-1249710
catalog_normal_noMito.fasta:cluster,chr1:1253879-1254211
catalog_normal_noMito.fasta:cluster,chr1:1259263-1259571
catalog_normal_noMito.fasta:cluster,chr1:1260236-1260521
catalog_normal_noMito.fasta:cluster,chr1:1273228-1273556
catalog_normal_noMito.fasta:cluster,chr1:1281393-1281741
catalog_normal_noMito.fasta:cluster,chr1:1285034-1285393
catalog_normal_noMito.fasta:cluster,chr1:1287448-1287795
catalog_normal_noMito.fasta:cluster,chr1:1292040-1292396
catalog_normal_noMito.fasta:cluster,chr1:1299614-1299948
catalog_normal_noMito.fasta:cluster,chr1:1305788-1306109
catalog_normal_noMito.fasta:cluster,chr1:1312414-1312754
catalog_normal_noMito.fasta:cluster,chr1:1322857-1323200
catalog_normal_noMito.fasta:cluster,chr1:1325108-1325419
catalog_normal_noMito.fasta:cluster,chr1:1327773-1328070
catalog_normal_noMito.fasta:cluster,chr1:1333546-1333885
catalog_normal_noMito.fasta:cluster,chr1:1339754-1340103
catalog_normal_noMito.fasta:cluster,chr1:1342420-1342752
catalog_normal_noMito.fasta:cluster,chr1:1345303-1345654
catalog_normal_noMito.fasta:cluster,chr1:1351560-1351890
catalog_normal_noMito.fasta:cluster,chr1:1356224-1356545
catalog_normal_noMito.fasta:cluster,chr1:1360470-1360800
catalog_normal_noMito.fasta:cluster,chr1:1363209-1363549
catalog_normal_noMito.fasta:cluster,chr1:1369166-1369524
catalog_normal_noMito.fasta:cluster,chr1:1372856-1373131
catalog_normal_noMito.fasta:cluster,chr1:1382397-1382737
catalog_normal_noMito.fasta:cluster,chr1:1390399-1390713
catalog_normal_noMito.fasta:cluster,chr1:1392666-1392992
catalog_normal_noMito.fasta:cluster,chr1:1396714-1397003
catalog_normal_noMito.fasta:cluster,chr1:1402721-1402997
catalog_normal_noMito.fasta:cluster,chr1:1408807-1409098
catalog_normal_noMito.fasta:cluster,chr1:1418333-1418674
catalog_normal_noMito.fasta:cluster,chr1:1424275-1424633
catalog_normal_noMito.fasta:cluster,chr1:1433149-1433471
catalog_normal_noMito.fasta:cluster,chr1:1436316-1436660
catalog_normal_noMito.fasta:cluster,chr1:1438583-1438929
catalog_normal_noMito.fasta:cluster,chr1:1440027-1440363
catalog_normal_noMito.fasta:cluster,chr1:1445308-1445612
catalog_normal_noMito.fasta:cluster,chr1:1451621-1451967
catalog_normal_noMito.fasta:cluster,chr1:1458571-1458912
catalog_normal_noMito.fasta:cluster,chr1:1477383-1477694
catalog_normal_noMito.fasta:cluster,chr1:1481802-1482126
catalog_normal_noMito.fasta:cluster,chr1:1491855-1492189
catalog_normal_noMito.fasta:cluster,chr1:1494649-1495004
catalog_normal_noMito.fasta:cluster,chr1:1497998-1498324
catalog_normal_noMito.fasta:cluster,chr1:1505609-1505958
catalog_normal_noMito.fasta:cluster,chr1:1514259-1514584
catalog_normal_noMito.fasta:cluster,chr1:1518262-1518616
catalog_normal_noMito.fasta:cluster,chr1:1521730-1522057
catalog_normal_noMito.fasta:cluster,chr1:1530003-1530345
catalog_normal_noMito.fasta:cluster,chr1:1531973-1532320
catalog_normal_noMito.fasta:cluster,chr1:1538391-1538704
catalog_normal_noMito.fasta:cluster,chr1:1553628-1553947
catalog_normal_noMito.fasta:cluster,chr1:1558861-1559208
catalog_normal_noMito.fasta:cluster,chr1:1566273-1566624
catalog_normal_noMito.fasta:cluster,chr1:1576677-1577017
catalog_normal_noMito.fasta:cluster,chr1:1581100-1581454
catalog_normal_noMito.fasta:cluster,chr1:1589829-1590155
catalog_normal_noMito.fasta:cluster,chr1:1595326-1595644
catalog_normal_noMito.fasta:cluster,chr1:1597545-1597900
catalog_normal_noMito.fasta:cluster,chr1:1600465-1600802
catalog_normal_noMito.fasta:cluster,chr1:1604447-1604785
catalog_normal_noMito.fasta:cluster,chr1:1608805-1609135
catalog_normal_noMito.fasta:cluster,chr1:1614822-1615163
catalog_normal_noMito.fasta:cluster,chr1:1619122-1619462
catalog_normal_noMito.fasta:cluster,chr1:1626518-1626850
catalog_normal_noMito.fasta:cluster,chr1:1630093-1630407
catalog_normal_noMito.fasta:cluster,chr1:1636770-1637122
catalog_normal_noMito.fasta:cluster,chr1:1640621-1640967
catalog_normal_noMito.fasta:cluster,chr1:1642880-1643201
catalog_normal_noMito.fasta:cluster,chr1:1649148-1649447
catalog_normal_noMito.fasta:cluster,chr1:1659735-1660059
catalog_normal_noMito.fasta:cluster,chr1:1665425-1665762
catalog_normal_noMito.fasta:cluster,chr1:1670411-1670734
catalog_normal_noMito.fasta:cluster,chr1:1673363-1673686
catalog_normal_noMito.fasta:cluster,chr1:1677779-1678111
catalog_normal_noMito.fasta:cluster,chr1:1683505-1683829
catalog_normal_noMito.fasta:cluster,chr1:1698098-1698415
catalog_normal_noMito.fasta:cluster,chr1:1701806-1702159
catalog_normal_noMito.fasta:cluster,chr1:1716243-1716590
catalog_normal_noMito.fasta:cluster,chr1:1720162-1720487
catalog_normal_noMito.fasta:cluster,chr1:1722488-1722833
catalog_normal_noMito.fasta:cluster,chr1:1725255-1725584
catalog_normal_noMito.fasta:cluster,chr1:1739098-1739426
catalog_normal_noMito.fasta:cluster,chr1:1742914-1743183
catalog_normal_noMito.fasta:cluster,chr1:1758691-1759032
catalog_normal_noMito.fasta:cluster,chr1:1766702-1767048
catalog_normal_noMito.fasta:cluster,chr1:1769969-1770278
catalog_normal_noMito.fasta:cluster,chr1:1773636-1773967
catalog_normal_noMito.fasta:cluster,chr1:1775418-1775741
catalog_normal_noMito.fasta:cluster,chr1:1779594-1779944
catalog_normal_noMito.fasta:cluster,chr1:1783309-1783647
catalog_normal_noMito.fasta:cluster,chr1:1787386-1787716
catalog_normal_noMito.fasta:cluster,chr1:1792350-1792700
catalog_normal_noMito.fasta:cluster,chr1:1796082-1796412
catalog_normal_noMito.fasta:cluster,chr1:1800186-1800494
catalog_normal_noMito.fasta:cluster,chr1:1802739-1803039
catalog_normal_noMito.fasta:cluster,chr1:1813595-1813899
catalog_normal_noMito.fasta:cluster,chr1:1819682-1820032
catalog_normal_noMito.fasta:cluster,chr1:1823506-1823822
catalog_normal_noMito.fasta:cluster,chr1:1825023-1825344
catalog_normal_noMito.fasta:cluster,chr1:1829858-1830180
catalog_normal_noMito.fasta:cluster,chr1:1832834-1833175
catalog_normal_noMito.fasta:cluster,chr1:1836624-1836963
catalog_normal_noMito.fasta:cluster,chr1:1847000-1847296
catalog_normal_noMito.fasta:cluster,chr1:1855588-1855927
catalog_normal_noMito.fasta:cluster,chr1:1861358-1861686
catalog_normal_noMito.fasta:cluster,chr1:1869170-1869501
catalog_normal_noMito.fasta:cluster,chr1:1870812-1871152
catalog_normal_noMito.fasta:cluster,chr1:1879512-1879836
catalog_normal_noMito.fasta:cluster,chr1:1883658-1883991
catalog_normal_noMito.fasta:cluster,chr1:1887948-1888283
catalog_normal_noMito.fasta:cluster,chr1:1891417-1891763
catalog_normal_noMito.fasta:cluster,chr1:1899018-1899369
catalog_normal_noMito.fasta:cluster,chr1:1906355-1906668
catalog_normal_noMito.fasta:cluster,chr1:1913164-1913523
catalog_normal_noMito.fasta:cluster,chr1:1920835-1921154
catalog_normal_noMito.fasta:cluster,chr1:1928762-1929064
catalog_normal_noMito.fasta:cluster,chr1:1935005-1935334
catalog_normal_noMito.fasta:cluster,chr1:1938107-1938436
catalog_normal_noMito.fasta:cluster,chr1:1946562-1946904
catalog_normal_noMito.fasta:cluster,chr1:1953182-1953539
catalog_normal_noMito.fasta:cluster,chr1:1954109-1954415
catalog_normal_noMito.fasta:cluster,chr1:1965331-1965653
catalog_normal_noMito.fasta:cluster,chr1:1971316-1971660
catalog_normal_noMito.fasta:cluster,chr1:1979444-1979770
catalog_normal_noMito.fasta:cluster,chr1:1980926-1981243
catalog_normal_noMito.fasta:cluster,chr1:1985943-1986271
catalog_normal_noMito.fasta:cluster,chr1:1989328-1989662
catalog_normal_noMito.fasta:cluster,chr1:1994173-1994523
catalog_normal_noMito.fasta:cluster,chr1:2006262-2006589
catalog_normal_noMito.fasta:cluster,chr1:2012273-2012583
catalog_normal_noMito.fasta:cluster,chr1:2019428-2019759
catalog_normal_noMito.fasta:cluster,chr1:2023125-2023478
catalog_normal_noMito.fasta:cluster,chr1:2025830-2026156
catalog_normal_noMito.fasta:cluster,chr1:2029834-2030144
catalog_normal_noMito.fasta:cluster,chr1:2036033-2036372
catalog_normal_noMito.fasta:cluster,chr1:2042560-2042887
catalog_normal_noMito.fasta:cluster,chr1:2049893-2050252
catalog_normal_noMito.fasta:cluster,chr1:2052930-2053238
catalog_normal_noMito.fasta:cluster,chr1:2056270-2056599
catalog_normal_noMito.fasta:cluster,chr1:2064894-2065199
catalog_normal_noMito.fasta:cluster,chr1:2068539-2068884
catalog_normal_noMito.fasta:cluster,chr1:2086125-2086480
catalog_normal_noMito.fasta:cluster,chr1:2090523-2090874
catalog_normal_noMito.fasta:cluster,chr1:2103465-2103793
catalog_normal_noMito.fasta:cluster,chr1:2109670-2110013
catalog_normal_noMito.fasta:cluster,chr1:2121326-2121631
catalog_normal_noMito.fasta:cluster,chr1:2125103-2125449
catalog_normal_noMito.fasta:cluster,chr1:2126404-2126745
catalog_normal_noMito.fasta:cluster,chr1:2132881-2133228
catalog_normal_noMito.fasta:cluster,chr1:2138833-2139120
catalog_normal_noMito.fasta:cluster,chr1:2148428-2148773
catalog_normal_noMito.fasta:cluster,chr1:2156195-2156542
catalog_normal_noMito.fasta:cluster,chr1:2158286-2158637
catalog_normal_noMito.fasta:cluster,chr1:2162335-2162644
catalog_normal_noMito.fasta:cluster,chr1:2163912-2164256
catalog_normal_noMito.fasta:cluster,chr1:2170982-2171306
catalog_normal_noMito.fasta:cluster,chr1:2176947-2177297
catalog_normal_noMito.fasta:cluster,chr1:2179148-2179497
catalog_normal_noMito.fasta:cluster,chr1:2187177-2187531
catalog_normal_noMito.fasta:cluster,chr1:2195630-2195958
catalog_normal_noMito.fasta:cluster,chr1:2198398-2198720
catalog_normal_noMito.fasta:cluster,chr1:2205749-2206063
catalog_normal_noMito.fasta:cluster,chr1:2212058-2212390
catalog_normal_noMito.fasta:cluster,chr1:2215210-2215552
catalog_normal_noMito.fasta:cluster,chr1:2222023-2222368
catalog_normal_noMito.fasta:cluster,chr1:2224017-2224373
catalog_normal_noMito.fasta:cluster,chr1:2228459-2228788
catalog_normal_noMito.fasta:cluster,chr1:2241013-2241349
catalog_normal_noMito.fasta:cluster,chr1:2243617-2243935
catalog_normal_noMito.fasta:cluster,chr1:2250234-2250584
catalog_normal_noMito.fasta:cluster,chr1:2257085-2257415
catalog_normal_noMito.fasta:cluster,chr1:2263423-2263752
catalog_normal_noMito.fasta:cluster,chr1:2265041-2265359
catalog_normal_noMito.fasta:cluster,chr1:2268712-2269044
catalog_normal_noMito.fasta:cluster,chr1:2271407-2271766
catalog_normal_noMito.fasta:cluster,chr1:2273934-2274261
catalog_normal_noMito.fasta:cluster,chr1:2281972-2282274
catalog_normal_noMito.fasta:cluster,chr1:2292535-2292874
catalog_normal_noMito.fasta:cluster,chr1:2298485-2298822
catalog_normal_noMito.fasta:cluster,chr1:2307125-2307457
catalog_normal_noMito.fasta:cluster,chr1:2312912-2313218
catalog_normal_noMito.fasta:cluster,chr1:2316793-2317104
catalog_normal_noMito.fasta:cluster,chr1:2318413-2318769
catalog_normal_noMito.fasta:cluster,chr1:2324049-2324381
catalog_normal_noMito.fasta:cluster,chr1:2330465-2330801
catalog_normal_noMito.fasta:cluster,chr1:2343750-2344041
catalog_normal_noMito.fasta:cluster,chr1:2347470-2347804
catalog_normal_noMito.fasta:cluster,chr1:2352800-2353123
catalog_normal_noMito.fasta:cluster,chr1:2357983-2358308
catalog_normal_noMito.fasta:cluster,chr1:2370216-2370575
catalog_normal_noMito.fasta:cluster,chr1:2378117-2378428
catalog_normal_noMito.fasta:cluster,chr1:2384145-2384490
catalog_normal_noMito.fasta:cluster,chr1:2397506-2397823
catalog_normal_noMito.fasta:cluster,chr1:2402778-2403128
catalog_normal_noMito.fasta:cluster,chr1:2405984-2406314
catalog_normal_noMito.fasta:cluster,chr1:2415679-2416011
catalog_normal_noMito.fasta:cluster,chr1:2420161-2420511
catalog_normal_noMito.fasta:cluster,chr1:2424876-2425199
catalog_normal_noMito.fasta:cluster,chr1:2431250-2431575
catalog_normal_noMito.fasta:cluster,chr1:2434856-2435203
catalog_normal_noMito.fasta:cluster,chr1:2437875-2438211
catalog_normal_noMito.fasta:cluster,chr1:2448134-2448469
catalog_normal_noMito.fasta:cluster,chr1:2455759-2456095
catalog_normal_noMito.fasta:cluster,chr1:2463004-2463314
catalog_normal_noMito.fasta:cluster,chr1:2475509-2475813
catalog_normal_noMito.fasta:cluster,chr1:2480442-2480763
catalog_normal_noMito.fasta:cluster,chr1:2485903-2486231
catalog_normal_noMito.fasta:cluster,chr1:2488146-2488482
catalog_normal_noMito.fasta:cluster,chr1:2494272-2494614
catalog_normal_noMito.fasta:cluster,chr1:2503376-2503717
catalog_normal_noMito.fasta:cluster,chr1:2510430-2510727
catalog_normal_noMito.fasta:cluster,chr1:2514271-2514619
catalog_normal_noMito.fasta:cluster,chr1:2517810-2518152
catalog_normal_noMito.fasta:cluster,chr1:2520430-2520748
catalog_normal_noMito.fasta:cluster,chr1:2527056-2527408
catalog_normal_noMito.fasta:cluster,chr1:2545239-2545584
catalog_normal_noMito.fasta:cluster,chr1:2550152-2550473
catalog_normal_noMito.fasta:cluster,chr1:2555731-2556009
catalog_normal_noMito.fasta:cluster,chr1:2566650-2566964
catalog_normal_noMito.fasta:cluster,chr1:2572296-2572601
catalog_normal_noMito.fasta:cluster,chr1:2575747-2576062
catalog_normal_noMito.fasta:cluster,chr1:2578591-2578931
catalog_normal_noMito.fasta:cluster,chr1:2587812-2588139
catalog_normal_noMito.fasta:cluster,chr1:2594129-2594472
catalog_normal_noMito.fasta:cluster,chr1:2595873-2596223
catalog_normal_noMito.fasta:cluster,chr1:2614423-2614772
catalog_normal_noMito.fasta:cluster,chr1:2621502-2621839
catalog_normal_noMito.fasta:cluster,chr1:2627968-2628249
catalog_normal_noMito.fasta:cluster,chr1:2653873-2654189
catalog_normal_noMito.fasta:cluster,chr1:2670397-2670748
catalog_normal_noMito.fasta:cluster,chr1:2680459-2680777
catalog_normal_noMito.fasta:cluster,chr1:2685778-2686126
catalog_normal_noMito.fasta:cluster,chr1:2690975-2691301
catalog_normal_noMito.fasta:cluster,chr1:2694361-2694693
catalog_normal_noMito.fasta:cluster,chr1:2697297-2697632
catalog_normal_noMito.fasta:cluster,chr1:2701943-2702262
catalog_normal_noMito.fasta:cluster,chr1:2704161-2704504
catalog_normal_noMito.fasta:cluster,chr1:2715261-2715588
catalog_normal_noMito.fasta:cluster,chr1:2735069-2735390
catalog_normal_noMito.fasta:cluster,chr1:2737866-2738187
catalog_normal_noMito.fasta:cluster,chr1:2744783-2745103
catalog_normal_noMito.fasta:cluster,chr1:2757035-2757348
catalog_normal_noMito.fasta:cluster,chr1:2774274-2774607
catalog_normal_noMito.fasta:cluster,chr1:2779259-2779615
catalog_normal_noMito.fasta:cluster,chr1:2783449-2783796
catalog_normal_noMito.fasta:cluster,chr1:2787862-2788186
catalog_normal_noMito.fasta:cluster,chr1:2791264-2791579
catalog_normal_noMito.fasta:cluster,chr1:2797536-2797889
catalog_normal_noMito.fasta:cluster,chr1:2804532-2804862
catalog_normal_noMito.fasta:cluster,chr1:2809515-2809856
catalog_normal_noMito.fasta:cluster,chr1:2813297-2813610
catalog_normal_noMito.fasta:cluster,chr1:2823275-2823586
catalog_normal_noMito.fasta:cluster,chr1:2829779-2830091
catalog_normal_noMito.fasta:cluster,chr1:2841171-2841520
catalog_normal_noMito.fasta:cluster,chr1:2844026-2844328
catalog_normal_noMito.fasta:cluster,chr1:2856308-2856645
catalog_normal_noMito.fasta:cluster,chr1:2864272-2864609
catalog_normal_noMito.fasta:cluster,chr1:2873710-2874038
catalog_normal_noMito.fasta:cluster,chr1:2877823-2878166
catalog_normal_noMito.fasta:cluster,chr1:2883223-2883574
catalog_normal_noMito.fasta:cluster,chr1:2886272-2886627
catalog_normal_noMito.fasta:cluster,chr1:2907563-2907884
catalog_normal_noMito.fasta:cluster,chr1:2916545-2916878
catalog_normal_noMito.fasta:cluster,chr1:2919934-2920261
catalog_normal_noMito.fasta:cluster,chr1:2924763-2925088
catalog_normal_noMito.fasta:cluster,chr1:2926999-2927332
catalog_normal_noMito.fasta:cluster,chr1:2936186-2936511
catalog_normal_noMito.fasta:cluster,chr1:2944017-2944339
catalog_normal_noMito.fasta:cluster,chr1:2951015-2951352
catalog_normal_noMito.fasta:cluster,chr1:2954318-2954668
catalog_normal_noMito.fasta:cluster,chr1:2957634-2957958
catalog_normal_noMito.fasta:cluster,chr1:2959431-2959751
catalog_normal_noMito.fasta:cluster,chr1:2980292-2980622
catalog_normal_noMito.fasta:cluster,chr1:2983533-2983853
catalog_normal_noMito.fasta:cluster,chr1:2998381-2998717
catalog_normal_noMito.fasta:cluster,chr1:3001130-3001450
catalog_normal_noMito.fasta:cluster,chr1:3013345-3013688
catalog_normal_noMito.fasta:cluster,chr1:3019119-3019449
catalog_normal_noMito.fasta:cluster,chr1:3021714-3022046
catalog_normal_noMito.fasta:cluster,chr1:3033280-3033634
catalog_normal_noMito.fasta:cluster,chr1:3040695-3041021
catalog_normal_noMito.fasta:cluster,chr1:3044581-3044887
catalog_normal_noMito.fasta:cluster,chr1:3051363-3051674
